customer_id,age,gender,annual_income,education,marital_status,city,state,country,postal_code,signup_date,purchase_frequency,avg_purchase_value,total_spent,days_since_last_purchase,favorite_payment_method,electronics_score,clothing_score,home_decor_score,beauty_score,sports_score,books_score,food_score,website_visits_per_month,avg_session_duration,mobile_app_usage,desktop_usage,items_viewed_per_visit,cart_abandonment_rate,email_engagement_rate,support_tickets,satisfaction_score,Recency,Frequency,Monetary
fcd16b0d,34,1,94338,1,3,865,28,0,42768,2021-03-11,11,76.32,839.57,29,5,42,59,68,66,54,76,50,5,21.52,63,39,8,27,42,1,8.9,7,12,955.22
1859170e,57,0,50312,0,2,705,21,0,1148,2021-03-23,5,15.0,75.0,3,0,26,27,40,9,8,38,18,5,8.51,32,58,4,76,39,4,6.2,99,9,125.71000000000001
096d4009,43,2,88593,0,0,581,22,0,96356,2020-10-12,10,18.46,184.6,21,5,47,34,56,36,21,23,22,7,25.39,81,17,16,49,49,1,8.3,5,14,258.25
ee94e195,43,0,80151,2,1,914,35,0,27324,2023-09-09,19,31.89,605.92,39,2,54,29,16,31,21,38,39,8,27.23,11,78,21,35,84,2,7.6,184,7,168.52
72aadf4b,22,2,82193,3,2,874,46,0,2802,2025-03-11,11,34.91,384.02,96,4,47,44,75,63,50,76,57,4,20.4,81,27,14,26,73,1,7.4,0,7,215.43
397d1ed5,37,0,95526,3,1,310,53,0,52462,2024-09-18,11,35.08,385.84,34,1,66,60,54,63,41,50,62,6,20.12,61,42,16,66,95,1,8.9,24,8,285.69
848d7121,50,1,66688,3,2,888,25,0,12340,2022-06-28,4,15.0,60.0,94,0,83,94,66,88,74,96,61,4,16.27,36,64,10,77,77,3,7.0,90,8,145.06
016844a1,48,2,172353,2,0,565,23,0,36248,2023-05-31,9,74.47,670.2,19,1,11,40,15,18,36,42,20,7,20.14,10,100,17,54,64,0,8.3,20,11,815.53
24417fa9,51,2,79449,4,1,251,17,0,66761,2024-12-11,9,39.27,353.44,99,0,42,35,37,25,18,36,52,9,20.2,49,38,17,61,41,1,7.2,1,9,298.23
16b6792b,66,2,53164,3,3,676,48,0,64523,2023-07-09,6,15.0,90.0,84,3,49,50,52,55,25,26,47,2,16.29,71,24,4,45,40,1,5.4,67,10,118.26
167622fb,28,2,145903,2,1,352,31,0,64835,2024-03-02,12,64.08,768.98,57,2,29,33,12,42,35,33,10,11,24.55,81,28,20,23,81,1,8.7,15,16,979.84
4f633b0c,18,0,88892,2,3,922,33,0,27926,2023-08-17,8,45.23,361.82,93,1,50,37,56,40,53,27,26,1,14.05,25,79,19,63,29,3,7.6,6,11,444.5
89004318,51,2,35951,1,3,429,18,0,84231,2022-09-06,3,15.0,45.0,27,5,67,69,92,89,59,79,85,1,4.91,22,74,12,39,22,1,5.6,5,12,176.44
9411eec5,37,2,37732,0,1,423,43,0,92684,2021-05-20,11,35.88,394.64,13,4,50,35,32,68,58,67,39,3,10.78,16,100,8,53,61,1,6.6,36,13,488.66
c22409d5,40,2,89497,2,1,300,44,0,62228,2023-09-26,7,47.42,331.92,37,0,56,60,76,62,53,72,71,9,25.27,60,27,9,16,56,0,8.5,77,8,454.03
d17a3b1f,27,1,207452,0,0,413,30,0,92126,2024-04-10,8,50.75,406.0,34,4,14,39,43,30,27,42,43,5,22.59,69,44,16,34,80,1,8.4,41,13,602.39
0234639b,28,1,74694,0,1,495,30,0,93179,2024-10-05,10,15.0,150.0,119,4,18,19,39,9,29,13,12,6,11.75,17,89,15,51,83,1,7.8,21,9,132.34
5bf8981f,38,0,75847,4,2,839,37,0,47435,2023-12-04,11,33.21,365.35,72,0,48,54,46,43,57,44,57,7,22.17,16,88,10,69,83,1,7.9,19,8,303.36
82bbd4ed,58,0,146029,0,3,537,37,0,99015,2022-02-18,7,42.65,298.54,57,0,60,51,79,71,66,55,45,8,12.3,90,14,7,63,56,0,7.8,7,15,592.98
4136e257,31,2,160208,4,1,694,20,0,38321,2023-02-17,11,27.67,304.41,48,3,59,71,87,82,92,71,59,7,17.83,58,34,11,47,82,0,8.8,75,7,151.96
74fedd36,34,2,60622,2,0,263,53,0,90705,2025-02-01,9,39.25,353.26,83,5,71,66,43,57,58,81,44,9,6.31,87,7,11,55,72,1,7.8,3,14,578.52
7f00729e,58,0,88004,3,1,620,12,0,83247,2022-08-15,15,15.0,225.0,96,1,82,54,50,71,49,87,57,5,19.94,65,23,17,55,5,2,7.0,190,7,114.41
cb9a57d6,44,1,54097,2,3,346,1,0,53486,2021-09-13,7,33.13,231.92,91,2,26,54,37,32,59,21,41,4,14.38,83,11,13,60,43,0,7.1,67,11,350.40999999999997
35a75eac,64,0,50013,4,2,611,34,0,33249,2021-07-20,5,17.99,89.94,52,0,56,57,65,85,62,70,58,2,12.86,8,80,6,47,22,1,5.8,60,12,191.11
130e5a79,30,2,80125,4,3,897,30,0,15802,2024-04-21,4,15.0,60.0,82,1,53,72,70,88,75,60,74,2,12.02,38,61,15,13,30,0,8.1,1,12,160.52
d9a5fd36,23,1,58877,2,1,69,47,0,32286,2021-03-08,13,31.28,406.61,12,3,57,60,21,30,20,33,60,2,17.74,29,59,2,83,36,2,6.9,67,10,330.92
bbede70e,71,2,72307,0,1,189,36,0,48928,2023-07-15,7,22.0,153.97,7,0,63,56,62,53,81,65,71,2,13.58,18,75,8,59,63,2,5.8,32,13,315.74
1b4e83f6,29,0,27182,1,3,292,21,0,27049,2023-10-17,13,79.88,1038.39,12,0,59,45,44,55,50,62,32,11,3.25,11,98,15,47,21,2,6.0,0,14,1196.17
487a9ed2,52,2,36513,0,3,783,50,0,66049,2023-05-01,14,15.0,210.0,83,1,68,63,71,82,85,67,55,3,13.84,47,46,17,39,31,1,5.7,50,6,79.88000000000001
0fa21e16,47,0,90658,2,2,553,9,0,37918,2022-05-18,11,15.0,165.0,85,1,41,19,40,48,31,34,47,7,16.38,45,53,18,31,59,1,8.0,97,7,126.15
53a224b9,62,1,42181,1,2,3,13,0,75560,2024-05-20,4,18.94,75.75,54,0,42,27,32,43,40,31,50,4,11.78,44,49,6,66,25,3,5.6,114,9,176.68
8e60e411,47,2,167236,4,3,788,58,0,75371,2021-03-06,15,70.57,1058.56,52,0,68,69,76,91,74,83,78,6,30.23,27,75,15,41,27,0,8.1,94,10,589.51
50b5bce3,44,0,38149,1,3,547,19,0,71857,2021-12-13,7,69.78,488.49,4,3,42,51,70,65,44,68,40,4,8.14,12,78,10,100,47,2,6.1,91,18,1337.59
c378557f,37,1,99461,1,3,303,11,0,20939,2023-01-21,7,79.32,555.21,22,0,9,12,11,19,19,5,11,8,21.95,19,79,13,46,49,1,8.7,40,13,1099.45
9c5af8a7,64,1,36624,0,0,715,12,0,68757,2025-03-31,4,15.0,60.0,62,3,28,52,57,47,35,52,46,4,14.52,80,9,2,65,19,1,5.2,0,15,256.85
354a0d0e,26,0,74124,0,3,374,58,0,76207,2020-12-09,10,20.14,201.44,42,5,79,90,77,86,56,74,83,7,11.85,74,23,13,77,42,1,7.5,446,5,98.24000000000001
d39c0e2e,74,2,22305,0,1,367,43,0,92878,2023-03-17,2,15.0,30.0,47,5,32,71,70,57,36,46,40,2,1.76,40,46,1,84,0,2,4.0,116,9,112.95
efb76cd2,45,1,50438,1,3,792,8,0,86144,2021-08-10,8,15.0,120.0,24,0,27,28,33,39,11,25,35,1,11.46,19,88,16,59,55,1,6.5,141,10,143.41
258df59b,47,1,89254,1,2,249,52,0,15092,2021-08-06,13,57.9,752.68,111,0,51,61,71,59,87,83,75,4,22.38,58,36,9,29,37,1,8.0,92,13,653.8
305bbbea,45,1,127168,1,3,754,18,0,49394,2023-10-29,16,24.06,384.89,95,1,45,35,39,30,37,28,41,11,19.8,90,0,11,35,61,1,8.5,11,8,171.42
8925a710,52,0,185588,2,1,596,46,0,38210,2025-03-27,14,27.78,388.85,44,1,53,49,69,76,66,64,40,7,28.75,37,46,8,30,47,0,8.1,0,9,249.64
c58e9ca0,47,0,16780,2,0,597,57,0,45636,2023-11-11,5,15.0,75.0,55,5,61,44,77,60,54,61,65,0,8.68,45,58,7,25,15,4,5.4,82,12,185.64
e2263d4f,58,1,38584,4,2,500,41,0,97044,2023-04-10,8,22.7,181.6,94,2,59,49,45,39,68,40,42,2,11.19,82,32,1,48,25,3,5.6,72,8,190.52
d44df88b,75,0,28484,1,3,45,2,0,18852,2021-05-30,3,28.8,86.39,80,3,91,94,87,60,62,78,81,3,-4.47,12,100,5,85,17,4,4.0,128,7,194.33
6846c824,42,2,74693,2,0,798,9,0,94892,2021-09-14,7,15.0,105.0,96,5,52,28,38,43,32,54,34,6,16.75,87,18,9,39,19,1,7.7,156,4,75.98
d3a68ef9,57,2,62726,4,1,438,44,0,11323,2021-05-20,7,51.78,362.47,103,2,59,53,36,50,40,34,40,6,6.29,41,58,15,71,72,1,6.5,594,6,382.93
f6f007cc,29,2,126244,1,0,591,15,0,77878,2025-03-31,11,15.0,165.0,53,3,27,9,18,18,30,39,41,8,21.96,28,65,13,49,16,2,8.4,3,8,128.52
930a32a7,63,0,34028,0,2,155,18,0,64648,2021-11-05,2,15.08,30.16,37,1,83,74,82,71,85,83,66,2,0.57,59,52,5,81,13,1,4.9,24,14,219.99
3b480550,39,0,39498,1,0,912,52,0,28969,2020-08-30,8,51.04,408.34,57,3,60,42,63,39,53,45,54,9,17.2,11,88,11,38,11,2,6.7,362,10,485.12
90e726e0,53,0,78883,2,1,104,31,0,93758,2021-01-30,10,59.0,589.95,68,5,37,39,47,48,20,28,58,11,22.01,67,42,15,56,84,2,7.4,8,13,729.9399999999999
f2440977,45,0,75305,2,0,787,47,0,56544,2022-02-26,8,66.91,535.25,96,0,39,49,23,39,53,22,21,5,12.83,35,53,14,65,71,5,7.8,107,15,830.67
528436c5,36,1,70856,0,3,224,41,0,99111,2022-03-11,9,74.82,673.4,53,5,61,74,86,65,68,71,88,9,13.25,20,99,13,55,7,1,7.9,243,7,519.51
5bfcfdc8,50,2,35123,4,3,379,51,0,56595,2024-01-05,3,34.62,103.85,110,0,60,49,59,41,42,56,49,2,5.18,0,100,6,57,12,1,5.8,64,8,359.64
dc068fb6,61,1,89763,3,3,265,0,0,40717,2022-12-06,16,32.15,514.47,53,3,41,79,54,48,79,79,72,9,26.9,100,8,9,60,23,3,7.2,14,11,321.24
4ee7299f,19,0,46608,4,1,737,25,0,1073,2024-05-05,5,15.0,75.0,73,1,35,53,31,68,54,65,62,7,16.39,81,17,1,51,38,1,6.2,11,13,202.16
ad554efe,64,1,89030,0,3,240,35,0,3676,2021-04-12,4,24.44,97.76,118,3,28,38,24,21,33,56,49,2,11.52,54,58,12,36,47,0,6.8,157,14,330.7
7338d73f,68,1,134462,3,2,216,5,0,18630,2020-10-08,14,96.05,1344.72,78,5,65,70,84,59,55,57,81,4,15.76,91,15,13,49,37,1,6.9,49,15,1480.15
08af8d67,68,0,68242,1,2,66,25,0,57499,2021-04-06,7,35.69,249.86,100,4,75,42,69,71,44,59,66,3,7.17,73,18,5,48,13,1,6.1,317,9,329.57
f7396573,63,2,97277,3,3,514,32,0,96674,2020-11-10,5,15.0,75.0,16,2,25,46,16,19,32,35,30,4,19.35,11,90,5,39,4,0,7.2,32,9,127.06
177ac3f6,34,1,123428,1,2,753,29,0,59588,2022-09-15,14,56.9,796.64,116,1,46,47,52,49,59,52,59,8,23.49,77,28,16,30,62,0,9.1,15,4,220.0
8bb3377c,20,1,65022,0,0,38,16,0,87532,2025-02-16,9,68.97,620.72,29,5,59,54,55,46,72,76,55,4,12.97,51,51,8,46,61,1,6.8,0,12,831.4200000000001
79efc825,65,2,55243,0,1,183,49,0,19116,2021-11-13,7,79.22,554.51,38,0,56,30,17,29,53,35,25,3,15.78,56,42,10,43,11,1,5.9,47,7,436.4
13cfaabf,65,2,102720,3,3,387,3,0,97317,2021-10-22,13,58.25,757.31,116,3,31,59,54,42,55,45,46,9,13.58,91,23,14,26,49,0,7.2,248,7,380.26
e8f8cebc,73,2,40323,3,1,215,1,0,58511,2022-07-24,4,15.0,60.0,115,0,4,21,14,19,13,14,9,5,15.67,20,82,9,53,21,2,4.6,94,11,161.08
84cce61c,40,0,117216,3,2,730,43,0,80376,2020-07-25,12,29.21,350.46,96,4,71,69,80,59,82,97,63,8,28.26,100,0,12,43,62,1,8.7,544,4,139.14
9c5e259b,53,2,47984,4,2,942,9,0,11329,2020-10-19,13,58.91,765.78,8,0,69,51,51,52,47,51,50,5,18.48,72,26,14,35,83,2,5.9,441,7,376.84000000000003
63f49bfd,56,0,41719,4,0,950,26,0,64987,2024-10-05,5,39.9,199.52,96,3,50,54,79,65,49,59,60,3,13.41,32,80,1,55,0,0,5.8,30,8,353.48
ebfddab1,24,2,75560,2,0,740,1,0,5664,2020-11-05,9,75.77,681.94,82,2,42,19,40,17,42,24,18,10,6.43,50,54,21,38,26,1,7.6,173,10,788.21
ff993f27,37,2,180597,2,3,779,57,0,26816,2020-06-12,12,52.93,635.15,116,2,74,58,83,86,85,75,46,6,32.21,28,83,9,42,93,0,8.9,10,10,455.34000000000003
0909bb84,49,2,54851,0,0,364,34,0,12103,2022-06-07,10,15.0,150.0,62,4,37,34,52,33,39,35,53,6,25.02,60,53,10,20,29,2,6.4,205,8,109.37
a301b62b,66,1,51130,3,2,610,17,0,88888,2023-06-27,10,42.91,429.09,115,4,61,40,41,34,57,49,36,6,19.7,96,7,11,42,36,1,5.7,268,10,428.3
75a24198,70,1,70751,0,2,526,53,0,16919,2020-12-30,7,43.4,303.79,30,3,51,38,39,52,49,25,38,4,17.24,88,15,2,44,41,3,5.8,300,5,211.49
f546262a,38,1,47427,0,3,809,15,0,42180,2020-11-13,5,17.44,87.19,22,3,49,59,72,69,77,65,56,4,6.44,20,82,14,68,44,0,7.0,168,9,163.21
55f96903,41,1,61523,1,0,692,22,0,63788,2021-03-14,13,60.77,790.0,46,1,48,39,47,56,45,46,20,9,20.98,78,14,3,39,96,4,7.4,69,12,767.91
eddb3296,40,2,104603,0,3,315,10,0,77787,2020-12-22,11,35.94,395.34,36,2,64,65,68,70,75,53,72,12,25.77,44,57,2,41,38,4,8.9,56,11,468.69
9f0e71fd,53,2,59249,0,1,793,1,0,65837,2021-10-24,10,39.26,392.63,65,0,71,60,58,69,64,74,84,3,3.74,100,10,7,77,47,2,6.3,61,12,442.53
fe3904e7,67,2,100072,3,3,91,58,0,27800,2023-11-16,8,27.97,223.72,36,4,61,40,43,40,77,58,54,8,16.9,57,45,19,47,37,3,6.9,19,10,268.67
21fcc853,48,1,59878,2,0,247,32,0,41551,2020-12-05,9,58.18,523.62,94,0,61,61,89,71,88,64,87,1,9.68,5,91,7,23,49,0,7.0,223,11,650.47
c7be4e87,52,2,41968,1,0,720,52,0,1574,2021-05-29,4,48.92,195.67,3,3,53,69,72,77,62,60,69,3,12.96,50,54,13,75,6,4,6.0,1,11,552.23
4921c51e,30,2,103840,1,0,899,11,0,8985,2021-11-21,8,22.67,181.37,96,2,15,34,35,33,39,11,41,8,30.02,12,94,6,54,70,1,8.5,84,8,163.21
67feb7bf,54,0,141883,2,0,322,37,0,29788,2020-11-04,14,63.86,893.98,69,0,54,39,58,22,22,54,23,7,21.39,90,9,10,38,49,0,7.8,128,12,836.22
8731f6b8,69,2,50928,2,3,686,14,0,71780,2021-11-08,12,16.76,201.17,84,3,52,75,65,77,76,57,69,3,14.15,17,100,6,84,47,6,5.3,164,9,144.53
3c771227,47,2,55549,3,2,545,34,0,32023,2023-01-09,8,15.0,120.0,74,5,39,24,1,0,14,20,27,3,12.28,12,92,9,70,17,0,6.7,139,5,66.53
b6ab1f70,52,0,46592,0,0,5,14,0,28722,2020-05-04,3,22.24,66.71,92,4,21,18,22,28,20,15,10,5,8.41,44,40,1,100,24,1,6.3,252,11,210.98
eab7c991,40,1,98538,1,0,655,14,0,95181,2023-12-26,6,103.28,619.67,85,3,31,22,39,29,26,25,34,4,24.96,6,90,11,46,79,0,8.8,31,17,2028.05
32d5bf8f,19,0,202398,0,3,371,36,0,63893,2024-12-31,12,15.0,180.0,58,0,37,38,49,62,32,30,36,7,17.06,58,55,7,41,89,0,7.9,7,11,161.76
128874d6,28,1,30668,2,3,467,41,0,10399,2021-02-14,8,82.71,661.7,78,5,67,73,59,60,52,79,70,4,15.55,53,45,16,60,33,0,6.3,66,12,1017.82
42d4499e,19,1,69970,3,3,636,11,0,28425,2023-01-12,10,55.18,551.85,110,2,45,41,26,49,41,36,27,1,17.04,67,39,3,52,0,0,6.8,55,7,360.25
ebb34c6f,35,2,106049,1,2,595,49,0,17823,2024-06-26,10,81.09,810.92,109,3,47,11,19,44,20,19,41,3,23.56,67,32,16,35,41,1,8.9,15,7,415.81
31bbd769,73,2,38482,1,0,365,15,0,97268,2021-10-24,1,15.0,15.0,54,3,37,37,59,35,37,49,33,3,2.18,68,26,1,80,6,1,4.5,44,11,204.81
38dae4ff,37,0,50766,1,0,133,32,0,49169,2021-10-15,8,83.51,668.06,42,2,51,71,51,80,52,59,76,1,13.32,6,100,3,52,59,1,7.4,217,11,838.3
801fc6f7,28,1,35466,2,2,688,42,0,46949,2023-04-27,2,49.8,99.6,115,3,31,9,12,35,34,31,39,5,13.0,53,65,15,41,51,0,6.1,27,9,459.59000000000003
047ed9f3,37,0,140073,3,0,173,24,0,39445,2024-07-22,7,153.86,1076.99,42,1,57,73,40,64,65,70,46,4,20.88,18,81,13,35,57,0,8.8,8,14,2026.65
da1071e3,32,2,66865,2,2,869,0,0,28871,2021-04-03,6,61.67,370.01,52,5,95,62,71,70,72,67,75,3,13.68,36,75,1,77,23,1,7.9,142,6,342.77
53dac413,51,2,132330,1,1,802,42,0,12846,2023-06-09,16,44.48,711.61,55,5,51,79,44,66,82,45,54,6,25.39,87,0,8,51,37,1,7.9,29,13,558.61
90129547,71,1,80737,0,3,612,9,0,37090,2023-06-20,6,36.79,220.71,2,4,60,52,42,70,66,55,58,6,3.0,100,9,6,57,5,1,6.2,121,8,307.78
2806fdab,52,0,84922,2,0,354,31,0,14048,2021-08-07,10,43.83,438.3,99,4,80,80,70,75,80,90,94,8,17.84,38,54,15,37,53,0,7.7,46,10,422.49
d0adebe7,34,1,37554,1,3,422,5,0,62131,2021-09-03,8,15.14,121.11,4,4,14,22,37,15,15,43,26,5,7.62,13,86,8,56,0,0,6.9,97,3,47.17
0a78a2b8,45,2,71637,2,1,163,56,0,45330,2023-01-17,17,92.16,1566.65,105,4,21,26,13,24,34,45,50,3,29.04,85,28,12,50,55,0,7.6,28,11,1002.71
63f893e0,21,2,87304,1,1,496,43,0,52922,2021-05-21,11,79.98,879.75,68,3,33,29,33,63,63,62,37,6,22.65,78,22,3,42,86,1,7.9,76,15,1271.6
c3edd50e,45,1,180170,1,2,795,36,0,86597,2023-01-11,15,64.8,971.97,38,0,90,83,87,86,77,65,76,9,22.66,0,100,14,55,78,0,8.4,124,17,896.13
a355ae8e,31,2,45614,4,2,127,3,0,99321,2024-12-10,11,15.0,165.0,97,0,17,38,18,23,33,18,34,10,20.83,35,57,8,60,61,1,6.9,23,6,91.94
1886c0b1,22,1,71841,1,1,918,6,0,90203,2023-01-09,10,87.62,876.21,16,1,84,56,60,75,56,64,67,7,12.94,0,100,11,40,40,3,7.3,243,5,428.27
5be152a6,51,1,60181,4,3,222,41,0,45979,2023-12-22,13,48.01,624.09,85,0,26,53,58,48,28,23,40,2,18.31,78,14,12,55,49,1,6.7,67,5,270.56
779b0590,25,2,94864,3,3,672,32,0,71122,2021-12-29,9,76.59,689.27,22,1,75,62,58,77,50,49,82,4,15.23,96,1,18,58,72,1,8.3,25,7,535.41
83b62694,71,2,26164,3,3,511,57,0,73828,2024-12-15,2,35.41,70.81,82,2,72,72,71,95,87,76,81,5,-1.11,64,34,1,65,19,0,4.1,1,12,423.66
b5072dd8,18,1,117562,3,1,541,42,0,77663,2021-12-28,13,56.45,733.82,64,3,64,54,43,68,72,75,73,8,10.52,43,64,14,32,58,1,7.8,200,16,979.59
fd4b985e,56,1,17755,4,2,606,3,0,69130,2022-01-18,7,53.33,373.29,13,2,63,71,85,86,74,73,50,2,-1.89,38,69,1,65,25,0,5.1,646,3,160.11
35cead6a,73,2,43889,2,3,279,0,0,36970,2020-09-18,3,15.0,45.0,104,1,74,48,60,83,58,48,87,4,3.43,87,4,1,71,16,1,4.9,284,6,114.72
e9cb35ed,69,1,41853,3,0,883,53,0,89956,2023-04-07,5,15.0,75.0,105,1,44,37,39,50,25,42,51,0,6.18,79,28,4,76,7,3,4.9,61,10,151.15
8d65a883,31,2,53055,4,0,51,3,0,80506,2021-02-14,7,64.32,450.24,52,5,60,80,54,70,71,88,83,1,18.42,70,26,7,37,32,2,7.1,115,12,823.37
14f440b0,24,2,61279,2,3,474,16,0,29644,2023-07-10,12,15.0,180.0,80,0,51,64,52,56,71,62,61,3,18.01,81,14,12,21,52,3,6.9,22,6,81.52000000000001
d350e4bf,38,1,83631,2,1,70,48,0,31883,2022-01-05,10,15.0,150.0,40,4,79,62,79,78,55,69,83,10,5.44,65,22,23,30,72,0,8.1,26,10,150.48
e3faedaa,63,2,63792,3,0,258,5,0,42062,2024-06-16,7,51.88,363.17,92,5,56,59,42,58,40,52,73,1,11.12,49,42,12,54,46,1,6.0,36,4,237.07
64b31aec,46,1,40056,0,1,825,4,0,83246,2021-07-13,4,66.93,267.71,36,2,45,45,46,45,59,44,40,3,8.43,0,88,20,78,24,0,6.5,6,14,977.61
2c4853f1,48,0,40763,3,1,944,39,0,84758,2022-12-18,7,33.15,232.08,24,4,62,77,73,61,53,60,53,6,11.02,44,53,5,55,32,2,6.2,54,13,395.40999999999997
355137de,52,0,150087,2,1,487,37,0,55919,2023-06-22,15,55.58,833.71,111,1,49,52,23,21,47,45,49,4,29.32,40,65,11,45,36,0,8.0,82,5,241.44
e0e1628a,63,2,80332,4,1,931,22,0,22476,2022-09-01,9,50.97,458.72,35,4,56,82,92,81,84,90,80,4,8.11,1,83,11,46,18,0,6.9,9,12,511.96
2bdbe741,46,2,74153,2,0,118,45,0,48534,2022-08-08,11,30.59,336.54,112,1,13,31,13,26,45,25,10,8,25.08,76,31,3,39,93,0,7.4,165,12,344.7
9c589cf1,43,1,68786,3,0,169,30,0,43793,2022-04-04,11,31.07,341.8,90,1,40,33,55,51,45,28,53,7,17.56,100,1,9,32,61,2,7.2,47,9,243.26
8b7d7687,57,1,135562,1,2,892,43,0,23182,2020-12-06,10,67.5,675.03,10,4,37,30,14,16,19,42,15,1,13.96,73,26,11,19,55,1,7.8,481,9,570.87
ee96ef3e,64,1,94806,1,2,585,16,0,8219,2024-09-30,8,15.0,120.0,52,4,68,70,68,74,52,65,55,7,20.27,10,85,9,58,47,4,7.2,38,14,228.48000000000002
b7b63220,74,0,63184,3,2,180,24,0,90211,2024-03-29,9,15.0,135.0,34,0,26,34,52,17,33,40,18,3,7.35,42,56,13,58,65,1,5.2,80,8,117.75
c35dc5bc,53,1,101521,1,2,248,29,0,81540,2024-04-30,5,15.0,75.0,1,4,0,20,24,19,1,36,36,1,26.65,29,57,17,37,39,2,7.9,7,16,263.91
0108e7c6,58,2,37256,3,1,459,3,0,25584,2022-04-10,6,138.06,828.33,28,5,15,44,29,42,17,34,17,2,2.33,54,39,9,66,51,0,5.7,169,2,350.74
44c8daea,20,2,54348,2,0,39,51,0,80060,2023-08-23,11,106.23,1168.5,14,5,54,80,76,53,49,74,55,9,17.36,69,39,10,36,30,1,6.6,131,6,645.51
d8391a10,60,2,60668,3,3,564,49,0,7377,2024-08-15,5,35.4,177.02,86,4,25,19,27,13,19,35,16,0,6.78,70,21,1,28,34,1,6.0,11,16,622.84
d87f6f75,48,2,98061,4,2,436,42,0,42791,2020-07-09,17,71.48,1215.18,67,2,62,75,78,78,76,75,67,11,23.29,85,20,15,35,19,0,8.2,144,12,996.29
09da96a7,38,1,40737,3,1,446,28,0,82655,2023-08-20,7,50.24,351.68,81,0,52,49,30,56,26,56,31,2,9.42,37,76,13,62,40,0,6.9,5,7,337.08
ea9d33e9,37,0,51855,1,2,755,20,0,42961,2022-04-26,4,30.93,123.71,107,2,17,31,49,48,46,23,32,6,7.67,80,16,5,33,8,2,7.0,6,13,414.55
1cd2459a,37,0,78753,0,0,323,32,0,51064,2022-04-05,18,47.24,850.4,7,1,82,87,88,66,87,78,57,9,26.78,84,12,16,32,92,1,8.0,198,5,177.82
cbf9724a,75,1,57913,1,2,588,28,0,25623,2021-04-09,9,15.0,135.0,27,0,49,53,52,13,15,37,26,3,11.0,83,8,4,68,0,2,5.0,60,8,130.07999999999998
58ca2eec,75,1,102536,1,1,589,53,0,29228,2023-02-02,4,37.71,150.82,106,3,48,25,32,32,61,38,62,5,11.14,69,41,12,44,46,3,6.7,9,19,720.86
a873d1d3,31,2,95738,1,3,827,44,0,39680,2021-05-28,16,46.75,748.04,2,0,78,76,69,64,83,68,90,10,20.65,3,89,20,29,66,0,8.7,47,13,613.81
0a105743,26,2,34020,0,2,515,36,0,84563,2021-09-13,10,15.0,150.0,15,2,41,14,21,44,30,20,26,1,11.87,97,3,7,47,40,2,6.4,271,13,200.99
225c20d4,36,0,70494,4,0,329,45,0,36623,2024-08-31,3,80.68,242.04,98,2,37,30,60,56,37,33,58,5,14.93,100,5,2,56,68,0,7.7,15,6,485.46
96f7fd47,25,1,45936,2,3,311,42,0,35317,2024-03-29,13,20.23,263.05,11,1,55,66,78,90,74,79,60,7,16.35,35,61,20,59,29,0,6.4,7,11,238.97
58161b9e,67,1,28845,1,2,14,27,0,61881,2022-02-01,4,22.62,90.5,2,3,37,32,43,50,33,24,46,4,9.7,37,67,5,58,11,2,4.4,318,13,369.87
c0527f67,32,1,45098,0,0,361,10,0,70087,2021-08-02,13,97.2,1263.63,93,0,29,5,16,39,34,19,36,4,11.18,23,83,17,40,42,0,6.7,75,10,1187.74
6c073435,25,2,41765,2,3,831,27,0,94071,2022-05-16,10,15.0,150.0,69,2,49,59,62,41,48,45,53,2,17.28,0,100,2,39,25,1,6.2,60,10,162.2
c1f0b5d8,70,0,39587,4,2,425,9,0,98708,2020-06-20,8,15.0,120.0,29,1,38,36,6,3,32,38,26,3,6.8,37,73,1,68,27,2,4.9,584,13,191.48
85b10421,65,1,44654,3,0,658,5,0,36166,2023-05-05,2,15.0,30.0,82,0,39,59,64,53,44,39,48,5,8.48,58,38,4,55,0,0,5.3,28,12,174.12
f51a0cfe,74,1,48921,1,2,681,47,0,57773,2022-11-08,5,41.63,208.15,104,5,11,38,35,43,23,34,17,2,14.45,85,11,1,81,14,3,5.0,8,8,353.07
dc80d8f4,44,0,77323,3,3,634,7,0,12095,2022-10-14,10,72.7,727.01,50,0,44,43,48,31,56,36,38,9,10.39,17,86,12,38,73,1,7.6,67,9,722.1
04f98a7a,73,2,46300,4,0,290,9,0,68759,2022-09-05,5,50.74,253.71,71,0,42,36,48,32,53,29,57,4,8.93,64,43,1,51,0,1,5.0,16,11,583.25
4d49cfbb,21,1,71361,0,0,447,19,0,50570,2022-03-08,7,73.35,513.47,114,3,66,75,69,53,70,43,55,6,20.94,33,59,8,59,51,2,7.4,73,8,636.87
94a28fa5,67,1,76337,3,1,862,52,0,75606,2024-06-06,6,15.0,90.0,53,5,44,37,60,49,68,68,62,5,6.25,64,19,3,64,51,0,6.1,6,7,82.55
98348959,23,1,60927,2,2,817,48,0,43559,2023-06-02,9,39.92,359.32,110,2,42,32,29,33,39,24,43,6,17.7,62,45,10,39,38,2,7.0,22,9,384.4
04605ed5,48,0,24355,0,0,393,54,0,78643,2023-07-29,8,33.19,265.48,13,4,19,20,36,17,44,49,36,4,10.09,22,94,7,42,23,2,5.7,27,10,392.83
25f1b9b0,62,0,139042,0,2,196,14,0,15322,2021-07-21,13,15.0,195.0,19,0,8,14,30,36,30,36,16,4,14.21,84,24,11,61,45,2,7.5,125,6,84.97
